oshpd_id2,oshpd_id,FACILITY_NAME,LICENSE_CATEGORY_DESC,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,disp_Acute_Care,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Hospice_Care,disp_Invalid_Blank,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Rehab,disp_Residential_Care,disp_Routine,disp_SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Zip_CA_Resident,Zip_Foreign,Zip_Homeless,Zip_Out_of_State,Sex_Female,Sex_Male,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,All_Other_Languages,English,PLS_Other_Unknown,Spanish,dx_Circulatory,dx_Congenital,dx_Digestive,dx_Diseases_of_the_Blood,dx_Ear,dx_Endocrine,dx_Eye,dx_Factors_Influencing_Health,dx_Genitourinary,dx_Infectious,dx_Injury_Poisoning,dx_MentalHealth,dx_Musculoskeletal,dx_Neoplasms,dx_Nervous_System,dx_Other_Unknown,dx_Pregnancy_Childbirth,dx_Respiratory,dx_Skin,dx_Symptoms_Signs_NEC,disp_CAH,disp_Childrens_or_Cancer,Zip_Blank_Invalid,Zip_Unknown,dx_Certain_Perinatal_Conditions,disp_Other,disp_Disaster_Care_Site,Unknown_inv_Payer,a_disp_Acute_Care,a_disp_Against_Medical_Advice,a_disp_Died,a_disp_Home_Health_Service,a_disp_Hospice_Care,a_disp_Psychiatric_Care,a_disp_Rehab,a_disp_Routine,a_disp_SN_IC_Care,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Zip_CA_Resident,a_Zip_Homeless,a_Zip_Out_of_State,a_Sex_Female,a_Sex_Male,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Other_Unknown,a_racegrp_asian,a_racegrp_black,a_racegrp_multirace,a_racegrp_other,a_racegrp_unknown,a_racegrp_white,a_Eth_Other_Unknown,a_eth_Hispanic,a_eth_NonHispanic,a_All_Other_Languages,a_English,a_PLS_Other_Unknown,a_Spanish,a_dx_Circulatory,a_dx_Digestive,a_dx_Diseases_of_the_Blood,a_dx_Ear,a_dx_Endocrine,a_dx_Eye,a_dx_Genitourinary,a_dx_Infectious,a_dx_Injury_Poisoning,a_dx_MentalHealth,a_dx_Musculoskeletal,a_dx_Neoplasms,a_dx_Nervous_System,a_dx_Other_Unknown,a_dx_Respiratory,a_dx_Skin,a_dx_Symptoms_Signs_NEC,a_disp_Not_Defined_Elsewhere,a_disp_Prison_Jail,a_disp_Residential_Care,a_Zip_Foreign,a_Zip_Unknown,a_Age_0_09,a_Age_10_19,a_racegrp_aman,a_racegrp_nhpi,a_dx_Congenital,a_dx_Factors_Influencing_Health,a_dx_Pregnancy_Childbirth,a_disp_Childrens_or_Cancer,a_sex_Oth_Unknown,a_dx_Certain_Perinatal_Condition,a_disp_CAH,a_disp_Other,a_Unknown_inv_Payer,a_Zip_Blank_Invalid,a_disp_Invalid_Blank,a_disp_Disaster_Care_Site,ED_STATIONS_ON_1231
106400548,400548,TENET HEALTH CENTRAL COAST TWIN CITIES COMMUNITY HOSPITAL,General Acute Care Hospital,San Luis Obispo,1100 LAS TABLAS RD,TEMPLETON,93465,Investor - Corporation,,Emergency - Basic,SMALL/RURAL,,100-149,District 17,District 35,Atascadero/Templeton,Urban,514,1147,39,214,18,2,,4,287,4,3,25662,48,10795,6851,1229,7560,1514,27118,6,221,456,15321,12628,5,3191,2830,3784,3965,2858,3015,3306,2853,2152,,30,252,595,1339,77,4866,849,19946,7788,18276,1890,61,25392,28,2473,1798,6,1805,151,456,483,186,1149,1623,1556,5957,956,1916,92,857,2,1110,2469,974,4369,,5,,153,39,7,,5,123,62,155,1053,64,25,35,1247,413,571,1895,258,496,22,3112,96,30,1683,1559,139,216,203,407,599,750,883,,29,78,57,349,36,2677,83,502,2657,12,3054,4,172,429,527,33,4,196,3,189,611,347,97,73,51,111,,258,83,75,1,22,42,2,2,21,24,,16,,4,131,,,20,,,,,,,23
106410782,410782,SAN MATEO MEDICAL CENTER,General Acute Care Hospital,San Mateo,222 W 39TH AVE,SAN MATEO,94403,City or County,,Emergency - Basic,,,150-199,District 13,District 22,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,359,816,6,,1,,397,763,437,,,30837,83,26148,2762,1857,1630,1411,32570,14,908,174,16556,17252,,2745,2622,5682,6363,5827,4994,3484,1412,679,,203,2156,1212,25,506,9384,2386,17936,21585,10197,2026,2140,13366,34,18268,1645,8,1968,77,791,516,565,1749,2229,2441,4751,1641,3327,59,1263,16,1010,2529,1481,5709,,,72,70,33,109,,,90,28,43,113,30,34,3,1297,234,1211,620,26,80,74,1857,145,8,839,1172,130,237,281,382,463,292,208,,248,93,,319,158,1124,148,911,952,165,1030,8,808,304,393,15,6,194,6,146,243,143,179,46,43,80,3,113,55,39,,53,86,,,,18,,69,1,2,,,,,,,,1,,,15
106410806,410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,General Acute Care Hospital,San Mateo,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 13,District 19,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,Urban,352,324,24,255,43,,22,77,119,11,2,39494,184,5370,10190,1043,22147,2168,40086,12,512,278,21208,19701,12,3623,2910,5128,5264,4955,5233,5033,4448,4326,1,158,11587,2672,518,859,12015,1188,11924,11802,27871,1248,2005,35249,58,3609,3303,8,2418,135,625,548,571,782,2229,2088,8847,1298,3105,88,1660,28,477,3078,1405,8212,1,13,18,15,16,,,3,220,62,235,1427,232,3,19,1887,525,234,3108,10,1207,64,4566,41,14,2214,2410,103,210,259,466,800,1093,1688,5,1620,278,35,786,32,1761,41,827,3756,331,3966,5,322,931,708,46,1,199,7,265,1215,301,68,71,97,84,2,408,88,124,9,,5,,,,,18,94,2,7,,,,,,,1,3,,,19
106410817,410817,AHMC SETON MEDICAL CENTER,General Acute Care Hospital,San Mateo,1900 SULLIVAN AVE,DALY CITY,94015,Investor - Limited Liability Company,,Emergency - Basic,,,300-499,District 11,District 19,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,Urban,148,564,68,11,1,,,46,12,1,23,12199,53,1367,1708,343,8616,1102,12364,7,586,165,6723,6413,,647,862,1931,1827,1617,1800,1723,1412,1317,,22,4186,1441,30,28,983,112,6334,3436,9590,110,1799,10032,33,1272,1000,1,602,116,202,185,123,741,780,773,2473,717,1281,27,479,17,117,668,405,2429,9,1,8,6,,,,,47,97,229,347,67,2,10,1566,580,943,899,60,1059,18,2927,26,25,1434,1545,83,92,158,317,513,707,1107,2,1415,185,,114,29,1236,20,411,2548,836,1941,1,201,706,328,26,10,134,1,176,740,238,26,52,76,148,1,186,52,71,,3,18,,,,,,,2,6,,,,,13,,,1,,,22
106410828,410828,AHMC SETON MEDICAL CENTER COASTSIDE,General Acute Care Hospital,San Mateo,600 MARINE BLVD,MOSS BEACH,94038,Investor - Limited Liability Company,,Emergency - Standby,SMALL/RURAL,,100-149,District 13,District 22,El Granada/Half Moon Bay/Miramar/Montara/Moss Beach/Princeton by the Sea/Skyline,Rural,90,75,,,,,,,,,,1427,1,30,170,73,1278,69,1533,5,4,76,815,805,,208,217,204,199,213,177,207,135,60,,26,72,16,15,,47,23,1421,625,968,27,16,1220,3,381,45,,57,,97,11,42,58,80,39,509,28,92,2,26,7,,165,113,249,27,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
106410852,410852,MILLS-PENINSULA MEDICAL CENTER,General Acute Care Hospital,San Mateo,1501 TROUSDALE DR,BURLINGAME,94010,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 13,District 22,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,238,550,63,106,30,,20,83,371,4,281,38311,473,10845,11850,845,14991,2021,36672,223,2386,1099,21309,19243,,3485,3292,4351,5332,4897,4898,4747,4460,5090,,78,5147,2291,930,2960,5639,666,22841,10420,29260,872,1728,35763,137,2924,2980,6,2160,157,559,554,413,595,2402,2623,8347,3112,2855,100,1522,36,621,2638,1218,7623,,22,1,171,31,,,,146,126,311,2030,350,33,64,3468,1163,953,4949,99,1629,174,7399,243,140,3961,3843,314,444,490,792,1281,1678,2626,8,1145,297,127,609,101,4836,119,1204,6481,595,6827,34,348,1553,1078,109,16,367,9,432,1642,667,634,167,191,282,6,346,99,144,,3,109,20,2,,171,18,671,5,11,46,,,,1,,,,,,26
106410891,410891,SEQUOIA HOSPITAL,General Acute Care Hospital,San Mateo,170 ALAMEDA,REDWOOD CITY,94062,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 13,District 22,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,Urban,77,51,15,,1,,3,40,21,,97,15927,79,4287,4466,200,6581,762,15709,2,169,272,9137,7180,1,1402,1405,1897,2011,1726,2032,1874,1865,2105,1,57,1636,524,39,126,5193,145,8598,4529,11738,51,120,14479,8,1711,1216,2,1100,27,352,163,187,345,1028,1061,3786,408,1056,28,614,18,285,1350,494,2798,,7,100,66,,,,22,23,16,74,450,46,1,6,1426,362,174,1517,9,721,12,2349,27,24,1245,1187,47,108,123,178,306,511,927,8,325,44,,337,38,1674,8,250,2175,34,2299,1,99,525,332,18,3,117,1,142,344,251,31,62,50,47,,127,33,39,4,,7,,8,225,,15,,3,3,80,14,1,225,3,,,25,,1,17
106414139,414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,General Acute Care Hospital,San Mateo,1100 VETERANS BLVD,REDWOOD CITY,94063,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 13,District 22,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,170,613,31,430,51,,15,39,160,4,5,31608,252,3969,8101,875,18732,1707,32827,1,329,201,17226,16149,12,3327,2364,4165,4708,3834,4207,3933,3270,3578,1,107,4307,1855,538,830,10955,1147,13648,11016,21066,1305,697,28878,88,3724,2719,4,1907,98,512,385,465,720,1700,1759,7594,937,2486,101,1355,12,518,2342,1061,6679,,8,21,8,33,,1,3,129,31,139,993,160,4,25,1035,264,163,1760,5,820,35,2725,40,16,1328,1455,59,163,152,342,466,631,952,3,423,175,13,492,40,1578,25,508,2250,108,2439,4,232,647,398,22,3,98,5,107,654,242,31,47,94,81,3,213,50,56,,3,,1,,,15,,62,1,1,30,,,,,,,1,,,24
106420483,420483,GOLETA VALLEY COTTAGE HOSPITAL,General Acute Care Hospital,Santa Barbara,351 S PATTERSON AVE,SANTA BARBARA,93111,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,1-49,District 19,District 37,Goleta South/Isla Vista/Santa Barbara South,Urban,381,,7,19,8,,974,96,4,9,166,21269,32,6819,9043,681,5702,720,21585,39,687,617,12095,10861,9,1785,3082,4842,2449,2116,2209,2491,1954,2037,,74,1244,556,379,30,3338,114,17230,7898,14816,251,280,20396,17,2272,1217,12,1565,85,336,273,233,669,1313,1848,5482,1083,1458,60,708,16,268,1927,882,3530,,,,37,,,,,46,,3,80,9,,10,253,95,58,302,9,124,7,472,16,11,254,246,37,24,29,43,68,108,173,,,,,57,23,420,10,118,372,,457,4,39,30,67,1,,21,,40,81,150,6,26,3,4,,34,26,11,2,,2,,1,,18,,,,,,,,,,,,,,,23
106420491,420491,LOMPOC VALLEY MEDICAL CENTER,General Acute Care Hospital,Santa Barbara,1515 E OCEAN AVE,LOMPOC,93436,District,,Emergency - Basic,SMALL/RURAL,,50-99,District 19,District 35,Lompoc/Mission Hills/Vandenberg,Rural,436,431,24,122,4,,3,109,137,6,6,18769,65,10567,4126,1650,3089,699,19507,4,422,189,10879,9252,,2788,1887,3172,3141,2107,2187,2201,1312,1336,,102,321,1180,194,23,9535,570,8206,9842,9460,829,16,17481,27,2607,1394,4,1278,55,380,320,167,907,966,1175,3640,892,1369,31,828,18,647,1606,785,3655,5,,,9,14,14,,,68,54,53,419,34,16,3,540,326,420,934,70,126,6,1476,70,10,813,743,84,107,133,168,312,276,436,,32,79,21,449,59,916,74,455,1027,,1385,7,164,187,329,24,7,103,1,91,231,139,24,25,31,48,,161,44,70,,42,,,,19,21,,,,2,39,,,,1,,,,,,10
106420493,420493,MARIAN REGIONAL MEDICAL CENTER,General Acute Care Hospital,Santa Barbara,1400 E CHURCH ST,SANTA MARIA,93454,Non-profit Corporation (incl. Church-related),Level III,Emergency - Basic,,,200-299,District 19,District 35,Orcutt/Santa Maria,Urban,366,823,59,96,52,,148,534,292,3,60,47055,61,5174,9117,1954,30638,2396,48252,3,958,247,26801,22782,2,9852,5573,7328,6551,4864,4258,4362,3567,3205,25,77,963,695,117,77,11250,1880,34526,32569,16657,359,130,33956,567,14932,2813,16,3020,188,1075,577,466,1302,2821,3597,8718,1977,3363,144,1753,89,2166,4402,1548,9403,28,7,118,7,147,,1,306,125,159,297,1645,272,14,147,4281,1040,2564,4022,283,960,146,7679,278,33,3949,4072,458,656,711,944,1354,1552,1774,1,267,128,43,1060,226,6273,55,3551,4415,41,6219,46,1715,1205,1198,68,9,441,5,462,1707,1043,145,261,180,204,,601,88,166,15,14,9,2,,416,155,,24,3,21,155,3,,59,,,46,29,,,41
106420514,420514,SANTA BARBARA COTTAGE HOSPITAL,General Acute Care Hospital,Santa Barbara,400 W PUEBLO ST,SANTA BARBARA,93105,Non-profit Corporation (incl. Church-related),Level II & Level II - Ped,Emergency - Basic,,,300-499,District 19,District 37,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Urban,82,,46,137,34,,245,113,207,15,47,36768,180,14411,14414,1054,6525,1471,34143,105,2587,950,19569,18297,9,3762,3180,5291,5088,4138,4599,4387,3770,3660,,124,751,816,752,22,8715,429,26266,14621,22606,648,316,31350,33,6176,2776,16,2258,161,430,533,410,994,1939,2026,7688,3492,2377,163,1733,37,777,2505,1111,6417,,1,,90,32,,,,92,,359,1362,315,40,477,6059,1472,1975,5229,212,2629,199,9504,577,140,4980,5262,473,646,720,1270,1810,2028,2697,,189,180,309,1607,126,7806,255,2659,7330,106,8869,29,1240,1797,1610,121,12,378,14,500,1407,1445,919,291,401,328,4,570,137,208,27,20,17,12,11,336,264,12,15,20,17,43,2,2,22,2,,,,,,41
106420522,420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,General Acute Care Hospital,Santa Barbara,2050 VIBORG RD,SOLVANG,93463,Non-profit Corporation (incl. Church-related),,Emergency - Standby,SMALL/RURAL,,1-49,District 19,District 37,Buellton/Los Olivos/Santa Ynez/Solvang,Rural,304,,7,1,2,,698,28,3,,114,8216,9,2585,4521,339,1637,300,9085,19,55,210,5062,4317,3,962,788,782,958,877,1057,1313,1420,1225,,113,142,111,197,19,1415,82,7303,2713,6514,155,41,8595,4,742,646,4,600,51,158,149,95,231,480,575,2313,296,649,22,309,15,105,749,308,1627,,,,13,,,,,11,,1,6,2,,1,70,18,5,91,2,10,2,106,1,3,62,48,,,,,,23,65,22,,,,,20,90,11,,99,,107,3,,14,7,2,,6,,8,14,12,2,5,1,5,,25,5,4,1,,,,,,,,,,,,,,,,,,,,,8
106430705,430705,REGIONAL MEDICAL CENTER OF SAN JOSE,General Acute Care Hospital,Santa Clara,225 N JACKSON AVE,SAN JOSE,95116,Investor - Corporation,Level II,Emergency - Basic,,,200-299,District 15,District 27,Berryessa/East San Jose/Milpitas East,Urban,968,2623,229,13,5,,6,287,89,4,4,66131,91,41275,9197,1996,9299,8688,68861,19,1057,494,37005,33450,,9887,8339,12348,10685,9148,8098,5561,3657,2732,,14,13587,3010,1214,132,1447,3,51048,43933,26397,125,4517,49579,60,16299,3812,13,4470,266,1840,754,809,2569,4308,6453,13439,2332,5038,114,2670,33,1808,6095,2410,11194,2,2,22,2,28,1,,,316,440,416,1580,381,13,125,5848,1744,2998,5523,578,1321,517,10534,315,85,4906,6033,585,806,998,1565,1952,2221,2710,,4138,438,187,211,5,5943,14,4043,6884,2219,7116,39,1567,2255,1218,132,30,519,26,713,2432,1614,228,190,212,435,,538,120,236,,32,45,1,6,,104,,19,2,18,23,,2,,1,,4,,,,42
106430763,430763,EL CAMINO HEALTH,General Acute Care Hospital,Santa Clara,2500 GRANT RD,MOUNTAIN VIEW,94040,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 13,District 24,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,680,1069,92,95,18,,,63,166,4,21,56124,326,12488,12348,1758,29098,3120,56306,112,1512,876,32369,26423,20,7222,4938,7410,8385,7129,6575,6156,5030,5967,,103,13524,1958,1097,192,18985,53,22900,14452,43184,1176,2609,50121,290,5792,4378,5,3216,206,1082,717,682,894,3756,5210,11762,2442,3862,133,2185,81,1502,3949,1817,10847,1,153,,6,86,,,,171,316,447,2485,382,62,220,7343,2367,1327,6550,2015,3999,,13396,362,106,7709,6179,812,1530,975,1465,2067,2483,4404,,3310,444,219,2492,2,7339,309,1750,11832,1249,11972,56,614,2309,1902,146,25,647,10,846,1919,1181,1113,385,451,479,1,902,270,259,,1,91,23,4,37,118,21,64,1,3,1008,,3,34,6,,,,,,28
106430779,430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,General Acute Care Hospital,Santa Clara,2425 SAMARITAN DR,SAN JOSE,95124,Investor - Corporation,,Emergency - Basic,,,300-499,District 15,District 28,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,592,548,94,23,6,,1,21,292,4,5,47797,66,13811,10343,1036,21303,2985,48645,39,41,693,28064,21410,4,6856,4868,6191,7212,5851,5596,4688,3994,4222,,29,7475,1589,2148,84,12448,332,25373,11829,37178,471,1056,46593,101,1728,3817,13,2996,171,880,685,513,704,2934,3611,9807,2052,3301,122,2017,23,1974,3562,1460,8786,7,2,13,47,50,20,,,137,258,385,1778,440,22,220,6054,1673,1314,5972,317,3266,165,10795,75,162,6297,4745,424,1287,723,1126,1629,2021,3319,,2212,263,319,1689,85,6454,114,1477,9451,573,10113,29,327,2140,1435,188,23,514,14,520,1695,853,202,234,365,502,1,736,129,280,6,,68,3,7,336,177,,20,9,25,1155,1,,22,,,8,,,,35
106430837,430837,O'CONNOR HOSPITAL,General Acute Care Hospital,Santa Clara,2105 FOREST AVE,SAN JOSE,95128,City or County,,Emergency - Basic,,,300-499,District 10,District 28,San Jose Northwest,Urban,95,1474,69,17,3,,330,251,191,,36,49997,130,27875,5050,3205,14415,2061,51116,4,952,534,28111,24475,20,7592,5326,8488,8366,6944,6555,4976,2503,1847,9,140,6257,3318,1094,191,398,314,40894,32074,20216,316,2466,38000,186,11954,3117,7,3041,131,1370,560,652,1766,3165,3546,9405,1968,3531,92,2174,108,1255,4993,2178,9507,1,2,,,40,9,1,,98,464,242,1116,151,3,32,4341,1389,3657,2435,166,690,936,7311,511,61,3939,3945,478,685,836,1355,1596,1267,1557,,1703,448,127,39,45,5446,47,3249,4588,1178,5431,21,1254,1500,1206,89,18,570,6,443,1435,681,164,136,157,232,10,519,221,156,9,8,25,1,,23,87,32,44,6,5,330,,,,2,4,,,,,25
106430883,430883,SANTA CLARA VALLEY MEDICAL CENTER,General Acute Care Hospital,Santa Clara,751 S BASCOM AVE,SAN JOSE,95128,City or County,Level I & Level II - Ped,Emergency - Comprehensive,,Teaching,500+,District 15,District 28,San Jose Northwest,Urban,123,5804,106,6,8,,274,1200,1999,,330,43425,228,27917,4491,4982,12325,3822,52892,8,210,427,25910,27600,27,3797,3456,9318,10052,7891,8176,6695,2819,1319,14,162,8735,4040,1280,290,665,589,37776,28060,24768,709,4290,35409,273,13565,3762,13,2900,213,759,743,1037,3023,3474,2588,9749,2466,5338,154,1819,76,1655,2590,1869,9252,1,5,,,57,28,,,194,575,371,810,153,97,156,8132,1581,7002,2670,670,1137,998,11426,976,75,5062,7412,898,1323,1588,2227,2696,1530,1317,2,2629,761,293,107,156,8410,215,5309,6953,1701,8190,76,2510,1861,1470,129,32,767,61,602,1718,2515,720,240,425,492,9,721,300,286,68,109,130,,,513,383,34,87,8,20,74,,3,27,2,99,,,,,23
106430905,430905,STANFORD HEALTH CARE,General Acute Care Hospital,Santa Clara,300 PASTEUR DR,PALO ALTO,94305,Non-profit Corporation (incl. Church-related),Level I & Level I - Ped,Emergency - Basic,,Teaching,200-299,District 13,District 24,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,506,,68,107,39,,142,37,236,10,,66636,201,27549,9497,1689,28946,3761,68188,108,1409,1669,38093,33290,59,17561,9361,9713,9224,6895,6166,5585,3815,3075,47,150,10718,3649,1791,1457,31834,448,21395,26983,43857,602,2367,55655,111,13309,3750,44,3217,433,1340,585,1408,3073,3153,5834,11477,1800,5129,223,3013,22,1767,5067,1815,17884,,3460,4,64,408,,,,193,,579,4597,538,65,268,9850,2403,3846,9339,566,4314,470,17558,575,374,8964,9569,1199,1612,1785,2761,3734,3482,3796,1,3289,1077,514,4750,81,8466,127,4158,14250,1659,14840,60,1976,2858,2699,299,28,932,52,882,2054,3073,939,625,1581,643,2,993,302,427,,9,18,22,6,,165,44,314,31,40,75,2,2,,,13,,,,,0
106431506,431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,General Acute Care Hospital,Santa Clara,250 HOSPITAL PKWY,SAN JOSE,95119,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 17,District 29,New Almaden/San Jose Southwest,Urban,394,1697,108,371,50,,54,14,488,10,15,67761,259,10839,13826,1149,42248,3219,70486,4,526,240,37865,33412,5,9619,6551,10241,9816,8306,8494,6984,5652,5618,1,362,10145,3329,660,601,30812,1812,23561,31776,37823,1683,1754,63690,109,5729,5514,13,4800,196,1661,747,909,1312,3795,3791,14632,1875,5080,140,2802,28,1280,5935,2254,14481,47,14,15,11,37,,,1,256,91,262,1578,202,18,21,3519,563,460,3812,15,2149,88,6426,80,18,3077,3447,222,407,524,871,1206,1417,1824,,1082,271,32,1867,63,3141,48,1990,4486,329,5701,14,480,1380,923,102,6,279,5,312,1762,450,142,100,124,144,8,405,127,170,6,,4,,,13,40,26,42,3,1,81,,,,1,3,,,,,36
106434138,434138,ST. LOUISE REGIONAL HOSPITAL,General Acute Care Hospital,Santa Clara,9400 N NAME UNO,GILROY,95020,City or County,,Emergency - Basic,,,50-99,District 17,District 30,Gilroy/Morgan Hill/Rucker/San Martin,Rural,27,322,40,11,3,,641,90,117,,11,34119,27,16353,3679,1910,11819,1661,34918,6,157,341,19299,16116,7,6272,4170,5209,4934,4418,3963,2995,1977,1482,2,79,1365,693,1181,55,449,348,31252,24374,10711,337,393,26725,44,8260,1936,7,2176,89,1045,301,416,1854,1981,2304,6550,892,1962,24,1435,4,696,4506,1226,6002,8,1,,,16,5,,,133,121,98,335,65,1,17,1618,402,1095,964,65,321,373,2630,155,31,1417,1401,148,208,332,421,563,473,599,,165,63,62,18,33,2477,21,1391,1406,81,2206,7,524,361,532,29,8,179,,156,737,189,77,35,30,89,7,213,78,59,14,,7,2,,25,49,,,2,1,36,,,,1,6,,,,,8
106434153,434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,General Acute Care Hospital,Santa Clara,700 LAWRENCE EXPY,SANTA CLARA,95051,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 10,District 25,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Urban,229,3632,121,1003,67,2,40,5,501,12,6,65955,641,7600,15582,1536,44811,2695,71447,7,384,363,38261,33955,8,9784,5557,9449,10488,8194,8002,7538,6165,7043,4,181,18113,3073,780,915,22000,1561,25601,21946,48681,1597,2664,65124,113,4323,6077,16,4288,284,1169,899,1054,1466,3622,3579,15286,1676,4817,183,2851,10,1384,4668,2044,16797,5,4,18,5,54,,1,,77,57,409,2809,280,13,23,3055,934,364,4579,24,2609,92,7585,50,31,3703,3965,186,372,499,891,1280,1593,2504,,1847,287,58,1471,49,3827,54,1535,6079,477,6876,15,300,1684,975,90,3,324,12,418,1946,594,92,96,213,185,1,577,126,197,4,,1,,1,215,128,19,110,4,13,100,,,18,,5,,1,1,,30
106440755,440755,DOMINICAN HOSPITAL,General Acute Care Hospital,Santa Cruz,1555 SOQUEL DR,SANTA CRUZ,95065,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 17,District 29,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,366,1829,50,85,6,,24,948,443,10,42,34326,277,15158,9151,1085,10785,2227,34671,26,2518,610,19862,18560,9,4027,3540,5573,5368,4531,4390,4450,3833,2715,4,122,693,721,264,77,11558,3068,21928,11204,26460,767,65,34242,4,4120,2683,8,2520,101,585,561,371,1121,2155,2046,8531,2209,2563,117,1401,83,734,2529,1326,6750,25,,98,508,37,,,25,95,351,295,1628,225,43,307,3574,1042,1607,4596,124,1210,85,6866,610,75,3574,4049,236,420,599,952,1458,1969,1743,,118,121,100,1563,376,5299,74,1406,6145,38,6901,1,685,1460,946,52,12,336,8,442,1648,744,383,193,226,261,,486,161,163,14,6,30,2,23,191,57,48,,3,6,60,12,2,35,3,,3,49,,,24
106444013,444013,WATSONVILLE COMMUNITY HOSPITAL,General Acute Care Hospital,Santa Cruz,75 NEILSON ST,WATSONVILLE,95076,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 17,District 30,Freedom/Watsonville,Urban,374,1512,30,28,1,,96,119,206,5,3,26366,157,18350,3261,407,6023,953,28369,,507,109,15614,13378,2,5857,3683,4218,4188,3323,2897,2334,1441,1053,,,282,232,189,16,21040,127,7108,21161,7535,298,14,17268,66,11646,1529,5,2116,91,1002,445,309,875,1718,1661,4781,1194,2008,64,1179,7,868,3290,1264,4544,,97,,9,44,,,,87,125,78,539,54,24,2,1576,428,1026,1484,19,380,17,2753,166,7,1518,1408,231,319,291,368,489,525,599,,58,19,24,1659,4,1162,168,1486,1272,,1904,4,1018,366,437,26,8,197,1,173,701,178,114,59,22,95,,151,65,49,1,,6,,,47,57,,,1,11,244,4,,28,2,,,,,,16
